8257|Removal of foreign body - transurethal|232.59|528.00
8259|Stricture of urethra - first stage plastic repair requiring pedicle graft.|542.73|1231.00
8260|Urethrotomy, external or internal|155.07|352.00
8261|Urethrostomy|155.07|352.00
8262|Meatotomy and plastic repair|19.38|43.90
8263|Urethrectomy, total|232.59|528.00
8264|Stricture of urethra - office dilation|19.38|43.90
8265|Stricture of urethra - dilation in hospital|38.77|87.80
8266|Stricture of urethra - first stage plastic repair|232.59|528.00
8267|Stricture of urethra - second stage plastic repair|232.59|528.00
8268|Urethral diverticulectomy, male or female|271.36|617.00
8269|Urethral valves TUR posterior|193.84|439.00
8272|Urethra fistula (penile excision)|174.45|395.00
8274|Hypospadias excluding urethrostomy - first stage chordee|232.59|528.00
8275|Hypospadias excluding urethrostomy - second stage (penile)|348.89|793.00
8276|Hypospadias excluding urethrostomy - penoscrotal|426.43|968.00
8277|Hypospadias excluding urethrostomy - epispadias plastic repair|465.20|1055.00
8278|Suprapubic cystostomy and primary repair of urethra|310.13|703.00
8282|Prolapse -urethra/caruncle|116.30|264.00
8283|Urinary incontinence|325.64|740.00
8296|Penile prosthesis insertion following traumatic or surgical injury|503.96|1141.00
8297|Deep dissection of intercrural region|387.66|877.00
8299|Amputation - penis (radical)|348.89|793.00
8300|Priapism: sapheno-cavernous shunt|348.89|793.00
8301|Dorsal slit, isolated procedure|38.77|87.80
8305|Simple amputation of penis|193.84|439.00
8306|Clitoral recession|232.59|528.00
8307|Peyronies plaque, Excision -with replacement graft (tissue or synthetic)|387.66|877.00
8308|Excision - Femoral and inguinal glands - with or without lilac glands - (unilateral)|542.73|1231.00
8309|Excision - femoral and inguinal glands - with or without iliac glands - (bilateral)|814.09|1845.00
8311|Prostatectomy, retropubic, suprapubic, perineal, TUPR|465.20|1055.00
8312|Circumcision|100.79|227.00
8314|Prostatectomy - radical perineal retropubic prostateseminal vesiculectomy|659.02|1494.00
8317|Anti-incontinence, procedure (Kaufman)|310.13|703.00
8318|Prostatectomy - radical - to include lymphadectomy|775.32|1757.00
8319|Balloon dilation of prostate|222.89|504.00
8322|Orchidopexy - one or two stages|310.13|703.00
8323|Exploration scrotal contents - unilateral|116.30|264.00
8324|Explore undescended testicle, without orchidopexy|232.59|528.00
8325|Testicle reduction of torsion|213.21|485.00
8326|Testicle - Ruptured -repair|251.98|572.00
8327|Testis - biopsy|77.53|174.00
8328|Testis - Recurrent undescended|348.89|793.00
8329|Orchidectomy - simple|93.04|211.00
8330|Orchidectomy - inguinal|186.07|422.00
8340|Abscess, incision, complete care|116.30|264.00
8341|Spermatocele or hydrocele - excision|155.07|352.00
8342|Epididymectomy - unilateral|193.84|439.00
8343|Epididymovasostomy or re-anastomosis of vas - unilateral|310.13|703.00
8344|Vasogram cannulation, uni or bilateral|116.30|264.00
8345|Vasectomy, bilateral|98.91|227.00
8346|Varicocele resection|174.45|395.00
8347|Avulsion penile skin and scrotum - repair|310.13|703.00
8349|Retroperitoneal lymphadenectomy for carcinoma of testis|775.32|1757.00
8350|Urethro-vesical neck plasty for congenital incontinence|465.20|1055.00
8353|Extrophy plastic repair and plastic repair of bladder with skin|581.50|1318.00
8354|Lymphadenectomy - retroperitoneal|1085.45|2460.00
8363|Penile prosthesis - revision|174.45|395.00
8399|Penile blood flow|46.52|106.00
8480|Transcranial Doppler||95.60
8500|Skull X-ray Routine|47.56|93.30
8501|Skull X-ray Special Studies|31.44|62.00
8503|Sinuses Para-nasal X-ray Diagnostic|31.44|62.00
8504|Facial Bones X-ray|31.44|62.00
8505|Nose X-ray|31.44|62.00
8506|Mastoids X-ray|47.56|93.30
8507|Mandible X-ray|31.44|62.00
8508|Mandible Temporo Mandibular Joint X-ray|31.44|62.00
8509|Salivary Gland Area X-ray|31.44|62.00
8510|Sialography|47.07|93.30
8511|Eye X-ray for Foreign Body|31.44|62.00
8512|Eye X-ray Localization Procedure|47.07|93.30
8513|Dacryocystogram X-ray|31.11|62.00
8514|Soft Tissues Neck X-ray|20.40|31.20
8515|Teeth X-ray - laryngogram|47.08|93.30
8516|Teeth X-ray - biting or routine dental|4.66|9.75
8517|Teeth X-ray - full series|64.95|126.00
8518|Pre-MRI view(s) of orbits to rule out metallic foreign body|21.63|42.50
8520|Clavicle X-ray|31.44|62.00
8521|Humerus X-ray|31.44|62.00
8522|Elbow X-ray|31.44|62.00
8523|Forearm X-ray|31.44|62.00
8524|Wrist X-ray|31.44|62.00
8525|Fingers, X-ray|31.44|62.00
8526|Upper Extremity, Requested Add. X-ray|15.85|31.20
8530|Hip X-ray|31.44|62.00
8531|Femur X-ray|31.44|62.00
8532|Knee X-ray|31.44|62.00
8533|Fibula and Tibia X-ray|31.44|62.00
8534|Ankle X-ray|31.44|62.00
8535|Foot X-ray|31.44|62.00
8536|Leg Length X-ray|37.03|71.60
8537|Lower Extremity, requested add. X-ray|15.85|31.20
8540|Spine and Pelvis X-ray - cervical|37.64|75.70
8541|Spine and Pelvis X-ray - thoracic|31.44|62.00
8542|Spine and Pelvis X-ray - lumbar|47.56|93.30
8543|Spine and Pelvis X-ray - sacrum and coccyx|31.44|62.00
8544|Pelvis X-ray|31.44|62.00
8545|Sacro-iliac joint X-ray|31.44|62.00
8546|Scoliosis Film|41.14|80.20
8547|Pelvis X-ray and additional views|37.64|75.10
8548|Myelogram X-ray|93.14|184.00
8549|Spine, X-ray requested additional|29.62|58.10
8550|Chest X-rays - thoracic viscera|31.21|63.30
8551|Chest X-rays - thoracic inlet|31.21|63.30
8552|Chest X-rays - thoracic inlet - additional views|15.85|31.20
8553|Chest Fluoroscopy|15.97|31.20
8554|Chest X-rays - ribs one side|31.44|62.00
8555|Chest X-rays - ribs both sides|47.56|93.30
8556|Chest X-rays - sternum or sterno|31.44|62.00
8557|Chest X-rays - sternum and sterno|47.56|93.30
8558|Bronchogram X-ray one side|85.77|169.00
8559|Bronchogram X-ray both sides|117.02|233.00
8570|Abdomen X-ray|31.44|62.00
8571|Abdominal, multiple X-ray|47.56|93.30
8572|Oesophagus only -X-ray|53.63|109.00
8573|Oesophagus, stomach and duodenum -X-ray|76.60|153.00
8574|Intestine Small X-ray|76.60|157.00
8575|Video Fluoroscopy|38.31|
8576|Colon X-ray|86.32|160.00
8577|Hypotonic duodenography|76.60|157.00
8578|Pancreatography|46.83|93.30
8579|Glucagon Assisted Contrast Study|33.70|67.40
8580|Cholecystogram Oral X-ray|46.83|93.30
8581|Cholangiogram Intravenous X-ray|68.00|141.00
8582|Cholangiogram Operative X-ray|51.10|103.00
8583|Cholangiogram, direct Post-operative|55.13|109.00
8584|Biliary Calculi, Removal, Radiological|57.60|115.00
8590|KUB X-ray|31.44|62.00
8591|Pyelogram X-ray Intravenous|70.83|157.00
8593|Pyelogram X-ray retrograde or antegrade|47.07|93.30
8594|Cysto-Ureterogram, Voiding X-ray|93.14|187.00
8595|Cystogram X-ray|47.07|93.30
8596|Hystero-salpingogram X-ray|76.60|157.00
8597|Pelvimetry X-ray|64.95|126.00
8599|Voiding Cysto-urethrogram X-ray|77.83|157.00
8601|Contrast Media Injection X-ray|59.19|116.00
8602|Body Section Radiography|44.84|88.80
8603|Bone Survey - age|32.95|64.10
8604|Bone Survey - 1st anatomical area|31.44|62.00
8605|Bone Survey - additional anatomical area|15.85|31.20
8606|Arthrogram - shoulder|33.84|67.40
8607|Arthrogram - hip|31.11|62.00
8608|Arthrogram - knee|66.77|138.00
8609|Arthrogram - ankle|31.11|62.00
8610|Mammography - unilateral|70.11|98.50
8611|Mammography - bilateral|89.33|160.00
8612|Xeromammography - unilateral|62.49|122.00
8613|Xeromammography - bilateral|99.25|196.00
8614|Lymphangiogram|62.49|126.00
8615|Angiography Cerebral X-ray - unilateral|120.71|241.00
8616|Angiography Cerebral X-ray - bilateral|207.08|415.00
8617|Angiography Peripheral - unilateral|62.49|124.00
8618|Angiography Peripheral - bilateral|93.14|187.00
8619|Venography, orbital|71.72|145.00
8620|Aortography (aortography plus peripheral angiography)|160.50|324.00
8624|Angiogram, thoracic or abdominal , single film, non-selective|62.49|124.00
8625|Angiogram, thoracic or abdominal, selective - using single film|15.57|32.25
8626|Angiogram, thoracic or abdominal, multiple sequential, non-selective|122.62|257.00
8627|Angiogram, thoracic or abdominal, selective - using multiple views|120.71|241.00
8628|Interpretation of a submitted film|15.12|29.15
8629|Fluoroscopy for Clinical Procedures|36.39|51.80
8630|Percutaneous Transluminal Angioplasty|283.55|551.00
8631|Arthrogram - wrist|31.11|57.90
8632|Radiology Assistant Fee - first hour or fraction thereof|100.56|187.00
8633|Radiology Assistant Fee - each 15 mins after one hour|25.15|53.70
8637|Arthrogram - elbow|31.11|57.90
8638|Echocardiogram - real time|99.90|196.00
8641|Ophthalmic B-scan|90.06|180.00
8642|Thyroid B-scan|61.23|120.00
8644|Guided pericardiocentesis|98.01|194.00
8645|Thorax - B scan|77.17|153.00
8646|Guided thoracentesis|89.49|175.00
8648|Abdominal B-scan|98.04|194.00
8649|Renal B-scan|77.17|180.00
8650|Cyst puncture or guided biopsy|94.41|185.00
8651|Obs. - B-scan - 20 wks. or more|98.01|185.00
8652|I.U.D. localization|49.24|98.50
8653|Pelvic B-scan - non-obstetrical|98.01|194.00
8655|Obs. B-scan - less than 20 wks.|73.54|151.00
8657|Chorionic villus sampling for ultrasonic guidance|98.54|194.00
8658|B Scan Extremities|53.07|104.00
8659|B Scan Brain|93.72|185.00
8660|Abdominal duplex - native/ tranplant liver/kidney|109.11|218.00
8662|Exercise echo cardiography|229.94|475.00
8664|Doppler assessment - resting|54.32|109.00
8665|Treadmill stress exam (with physician present)|96.33|192.00
8666|Treadmill stress exam (without physician present)|65.15|128.00
8667|Hyperemia|40.41|80.70
8668|Vasospastic assessment|65.15|128.00
8669|Sympathetic tone response|39.69|78.70
8670|Venous thrombosis - assessment|39.93|78.70
8676|Carotid imaging - duplex scan|108.96|196.00
8677|Periorbital assessments|39.93|78.70
8678|Subclavian or vertebral assessment|54.67|110.00
8679|Doppler Echocardiography|45.83|87.60
8684|Prostate scan using rectal probe|98.01|194.00
8688|Bone Density - single area|61.64|120.00
8689|Bone Density - second area|42.18|82.90
8690|Computerized Tomography - head scan without contrast|43.89|93.30
8691|Computerized Tomography - head scan with contrast|61.23|134.00
8692|Computerized Tomography - head scan double scan 2 planes|79.07|171.00
8693|Computerized Tomography - body scan one region without contrast|87.60|192.00
8694|Computerized Tomography - body scan one region with contrast|96.83|210.00
8695|Computerized Tomography - body scan double scan 2 regions|132.37|284.00
8696|Bone Density - whole body|111.01|217.00
8697|MRI - standard 2-sequence or 2-plane||627.00
8698|MRI - additional sequences or planes||260.00
8699|Misc. (Radiology)|3786.32|
8710|Consultation - Radiology|51.95|114.00
8711|Consultation - Radiology - therapy for malignant lesion - if biopsy is included|39.11|83.80
8712|Consultation - Radiology - therapy for malignant lesion - skin|26.11|56.00
8786|Nonmalignant Disease - first treatment|41.89|88.80
8787|Nonmalignant Disease - subsequent treatment|21.08|44.90
8899|Misc. (Radiology)|1117.27|
8999|Misc. (Urology)|2403.34|
9802|Esophageal motility|185.14|304.00
9804|G.I. bleeding - red cell label|302.08|495.00
9805|Carbon-14 clycinecholate breath analysis|104.14|194.00
9806|Parathyroid imaging|371.62|610.00
9807|M.I.B.G. imaging|448.81|742.00
9808|Gastric emptying (solid)|224.11|420.00
9809|Radionuclide venogram alone|175.48|287.00
9813|CNS shunt|157.80|260.00
9814|Lacrimal duct scan|132.90|218.00
9816|Lymphoscintigraphy|267.99|441.00
9817|Receptor imaging|235.77|434.00
9818|Salivary gland study|163.22|267.00
9819|Sechat|232.08|384.00
9820|Thyroid uptake, single determination|40.83|75.40
9821|Thyroid uptake, double determination|61.78|100.00
9823|Thyroid scan (Iodine-123)|168.32|322.00
9824|Testicular imaging|153.91|284.00
9825|Thyroid scan (pertechnetate)|67.30|128.00
9826|Tumor imaging|1265.13|2293.00
9828|Voiding cystography|167.76|273.00
9829|Adrenal imaging|395.93|742.00
9832|Blood Pool joint scan|147.50|241.00
9833|Bone marrow scan|153.67|253.00
9834|Bone Scan|208.88|386.00
9835|Plasma volume|32.09|60.00
9836|Red cell mass determination|106.62|174.00
9837|Red cell mass and plasma volume|143.21|235.00
9838|Gallium scan|254.16|472.00
9839|Gallium scan, each repeat|92.17|151.00
9840|Radioiron, clearance|135.96|253.00
9841|Radioiron, turnover|132.37|243.00
9842|Radioiron, red cell utilization|135.76|253.00
9843|Radioiron, clearance, turnover, red cell|263.97|489.00
9844|Red cell survival study|207.26|426.00
9848|G.F.R. (In-Vitro)|114.40|199.00
9849|Platelet survival|271.31|500.00
9850|Liver scan, static|146.14|270.00
9851|Liver and spleen scan, static|204.15|376.00
9852|Vitamin B12 absorption study with blood|65.37|121.00
9853|Meckel's localization (ectopic gastric mucosa)|306.47|500.00
9854|Thallium myocardial scan|374.11|617.00
9855|Ventilation lung scan|210.93|391.00
9856|Vitamin B12 absorption study without intrinsic factor|120.26|224.00
9857|Vitamin B12 absorption study with intrinsic factor|144.42|270.00
9858|Gastro-intestinal protein loss study|135.76|253.00
9859|Gastro-intestinal blood loss study|106.23|197.00
9860|Vitamin B12 absorption study, two radionuclides|81.82|151.00
9862|Cardiac function studies, dynamic|81.82|151.00
9863|Radionuclide cardiac ventriculography (9863)|236.52|436.00
9864|Cardiac scan, static|135.76|253.00
9865|Perfusion study, done alone|107.86|202.00
9866|Perfusion study, addition to major scan|40.98|75.60
9867|Brain scan, static|184.92|302.00
9868|Lung scan, static|203.94|376.00
9869|Pancreas scan, static|263.58|488.00
9870|Ocular tumor localization|164.92|303.00
9871|Brain scan - regional cerebral blood flow|239.95|439.00
9873|Spleen scan, static|135.76|253.00
9876|Transfer of radionuclide from CSF to blood|67.07|124.00
9877|Major scan - repeat|632.57|
9878|Liver clearance of HIDA (biliary scan)|242.86|449.00
9879|Gastric emptying - liquid phase (9808)|254.03|420.00
9880|Hyperthyroidism or cardiac disease, iodine therapy|205.41|376.00
9881|Polycythemia vera with P32|205.41|376.00
9882|Thyroid cancer, treatment|457.73|749.00
9883|Prostate cancer, treatment|414.88|755.00
9884|Metastatic carcinoma of bone, treatment|269.74|492.00
9885|Ascites and/or pleural effusion, malignant, treatment|403.91|735.00
9886|Cisternography|306.88|500.00
9890|Joint injection - isotope|446.94|839.00
9895|Gastro-oesophageal reflux (9808)|224.11|420.00
9896|Lumbar administration of radionuclide|29.76|49.80
9897|Coronary administration of radio particles - transcatheter|25.53|48.50
9898|Coronary perfusion with radio particles|175.74|323.00
9899|Misc. (nuclear medicine)|343.14|
10707|Flexible oesophagoscopy for removal of foreign material causing obstruction|183.15|430.00
10714|Proctosigmoidoscopy - rigid - diagnostic|31.33|101.00
10730|Colonoscopy - flexible - single/multiple|219.78|711.00
10731|Colonoscopy - flexible - diagnostic|211.98|711.00
10732|Colonoscopy - removal of foreign body|249.01|807.00
10733|Colonoscopy - control bleeding|278.24|903.00
10900|Endovascular stent graft for abdominal aortic aneyrysm repair-Radiology|850.00|1734.00
10905|Cerebral intra-arterial thrombolysis|1168.24|2394.00
11200|Arthroscopy - shoulder joint|290.85|843.00
11215|Arthrotomy - shoulder joint/bursa|181.78|523.00
11230|Biopsy - needle - shoulder joint/GA|181.78|523.00
11232|Arthroscopy - biopsy - shoulder|236.30|683.00
11245|Biopsy - shoulder joint - open|236.30|684.00
11300|Arthroscopy - elbow joint|261.32|755.00
11302|Aspiration - bursa/tendon sheath - diagnostic|22.72|65.70
11315|Arthrotomy - elbow joint|181.78|523.00
11330|Biopsy - needle - elbow joint/GA|181.78|523.00
11332|Arthroscopy/biopsy - elbow joint|288.58|834.00
11345|Biopsy - open - elbow joint|236.30|684.00
11400|Arthroscopy - wrist joint|181.78|523.00
11402|Aspiration - bursa/synovial sheath, etc.|22.72|65.70
11415|Arthrotomy - wrist joint|181.78|523.00
11416|Arthrotomy - MP/PIP/DIP joints|181.78|523.00
11430|Biopsy - needle - wrist joint/GA|181.78|523.00
11432|Arthroscopy/biopsy - wrist /hand joint(s)|181.78|523.00
11445|Biopsy - open - hand/wrist|236.30|684.00
11500|Arthroscopy - hip joint|504.44|1463.00
11501|Aspiration - hip joint|22.72|65.70
11502|Aspiration - hip -bursa/tendon sheath, etc.|11.36|32.70
11515|Arthrotomy - hip joint|290.85|839.00
11530|Biopsy - needle - hip/GA|181.78|523.00
11532|Arthroscopy/biopsy - hip|504.44|1463.00
11545|Arthrotomy/biopsy - hip|236.30|684.00
11546|Biopsy - hip - soft tissue/bone|236.30|684.00
11600|Arthroscopy - knee joint|209.04|604.00
11602|Aspiration - knee joint - bursa/tendon sheath, etc.|22.72|65.70
11615|Arthrotomy - knee joint - diagnostic, open|236.30|683.00
11630|Biopsy - needle - knee joint/GA|181.78|523.00
11632|Arthroscopy/biopsy - knee joint|209.04|604.00
11645|Biopsy - open - knee joint|236.30|684.00
11700|Arthroscopy - ankle /subtalar joint|181.78|523.00
11702|Aspiration - ankle joint - bursa/tendon sheath, etc.|22.72|65.70
11715|Ankle joint - incision -diagnostic|181.78|523.00
11716|Subtalar joint - incision - diagnostic|181.78|523.00
11717|Midtarsal joint - incision - diagnostic|181.78|523.00
11718|Tarso-metatar/metatatar-phalang/phalangeal joints - incision - diagnostic|181.78|523.00
11730|Biopsy - needle - ankle/foot - GA|181.78|523.00
11745|Biopsy - open - ankle/foot - GA|236.30|684.00
11830|Biopsy - needle - thoracic spine/GA|209.04|604.00
11831|Biopsy - needle - lumbar spine/GA|181.78|523.00
11845|Biopsy - spine - open|236.30|683.00
11915|Standard polysomnography - professional fee|164.17|326.00
11916|Standard polysomnograpy - technical fee|379.57|755.00
11917|Two-night polysomnography - professional fee|246.26|490.00
11918|Two-night polysomnography - technical fee|759.13|1509.00
11919|Multiple sleep latency test (MSLT)-professional fee|82.09|163.00
11920|Multiple sleep latency test (MSLT)-technical fee|189.78|377.00
12100|Visit - In Office (age 0-1) - G.P.|30.69|62.20
12101|Visit - In Office - complete examination - (age 0-1) - G.P.|68.24|136.00
12110|Consultation - In or Out of Office - (age 0-1) - G.P.|68.24|136.00
12120|Counselling - individual - In Office (age 0-1) - G.P.|53.43|136.00
12148|Sub-acute hospital visit|31.31|49.80
12200|Visit - Out of Office (age 0-1) - G.P.|30.69|62.20
12201|Visit - Out of Office - complete examination - (age 0-1) - G.P.|68.24|136.00
12220|Counselling - individual - Out of Office (age  0-1) - G.P.|53.43|136.00
13000|Telephone advice to Community Health Rep|13.95|28.30
13005|Advice about a patient in Community Care|13.95|28.30
13015|HIV/AIDS Primary Care Management|50.00|101.00
13020|Telehealth GP Assistant|27.90|56.60
13050|Chronic care incentive bonus|75.00|
13052|Anaesthetic evaluation - non-certified anaesthetist|32.36|68.80
13108|Visit - Hospital - first visit|62.62|99.60
13114|Long term care visit - first visit|43.48|99.60
13127|Visit - Hospital - terminal care - first visit|62.62|99.60
13128|Supportive care - first visit|53.02|99.60
13148|Sub-acute hospital visit - 1st visit of the day|62.62|99.60
13200|Visit - Out of Office (age 2-59) - G.P.|27.90|56.60
13201|Visit - Out of Office - Complete examination - (age 2-59) - G.P.|62.03|122.00
13220|Counselling - individual - out of office (age 2-59) - G.P.|48.57|122.00
13600|Biopsy - mucosa/skin|40.33|85.70
13601|Biopsy - face|40.33|85.70
13605|Abscess - superficial|34.54|73.50
13610|Laceration - minor (not requiring anaesthesia)|27.67|58.90
13611|Laceration - minor (requiring anaesthesia)|51.53|110.00
13612|Laceration - extensive (>5cm)|10.33|21.80
13620|Scar excision - up to 5cm|51.53|110.00
13621|Scar excision - additional (max. 5)|12.84|27.20
13622|Carcinoma - skin|56.93|120.00
13630|Paronychia|27.60|58.80
13631|Nail removal - simple|27.60|58.80
13632|Nail removal/destruction of nail bed|55.84|118.00
13633|Nail removal/ wedge excision|49.27|104.00
13650|Haemorrhoid - enucleation or excision - external|40.49|86.20
13660|Metatarsal bone - closed reduction|40.99|87.10
14000|Obstetric delivery bonus - GP||
14090|Prenatal visit- complete examination|74.44|131.00
14091|Prenatal visit - subsequent examination|27.90|58.80
14094|Post-natal office visit|27.90|58.80
14104|Post-natal care/delivery|516.65|908.00
14108|Post-natal care after elective C-section|96.63|205.00
14109|Delivery - attendance|430.34|756.00
14199|Prolonged second stage labour|75.03|161.00
14540|Intrauterine contraceptive device|33.51|71.30
14545|Abortion - medical|100.24|208.00
14560|Pelvic exam - routine|27.90|58.80
15000|Haemoglobin - estimation|1.45|3.05
15100|Glucose - semiquantitative|3.33|7.15
15110|Occult blood - feces|4.41|9.55
15120|Pregnancy test, immunologic, urine|9.85|20.95
15130|Urinalysis - screening|1.96|4.20
15131|Urinalysis - microscopic examination of centrifuged deposit|4.00|8.50
16100|Visit - In Office (age 60-69) - G.P.|32.08|65.10
16101|Visit - In Office - complete examination - (age 60-69) - G.P.|71.34|141.00
16110|Consultation - In or Out of Office - (age 60-69) - G.P.|71.34|141.00
16120|Counselling - individual - In Office (age 60-69) - G.P.|55.86|141.00
16200|Visit - Out of Office (age 60-69) - G.P.|32.08|65.10
16201|Visit - Out of Office - complete examination - (age 60-69) - G.P.|71.34|141.00
16220|Counselling - individual - Out of Office (age  60-69) - G.P.|55.86|141.00
17100|Visit - In Office (age 70-79) - G.P.|34.87|70.40
17101|Visit - In Office - complete examination - (age 70-79) - G.P.|77.54|154.00
17110|Consultation - In or Out of Office - (age 70-79) - G.P.|77.54|154.00
17120|Counselling - individual - In Office (age 70-79) - G.P.|60.72|154.00
17200|Visit - Out of Office (age 70-79) - G.P.|34.87|70.40
17201|Visit - Out of Office - complete examination - (age 70-79) - G.P.|77.54|154.00
17220|Counselling - individual - Out of Office (age  70-79) - G.P.|60.72|154.00
18100|Visit - In Office (age 80+) - G.P.|36.27|73.50
18101|Visit - In Office - complete examination - (age 80+) - G.P.|80.64|160.00
18110|Consultation - In or Out of Office - (age 80+) - G.P.|80.64|160.00
18120|Counselling - individual - In Office (age 80+) - G.P.|63.15|160.00
18200|Visit - Out of Office (age 80+) - G.P.|36.27|73.50
18201|Visit - Out of Office - complete examination - (age 80+) - G.P.|80.64|160.00
18220|Counselling - individual - Out of Office (age  80+) - G.P.|63.15|160.00
19900|First Report of Injury (FORM 8) - within 5 working days||
19901|First Report of Injury (FORM 8) - within 6-7 working days||
19902|Progress report form 11 - received by fax within 5 working days||
19903|Progress report form 11 -  within 6-7 working days||
19904|WCB Board request for copy of existing report or chart - first five pages||
19905|WCB Board requested copy of consultation repoert ect||
19906|WCB Board requested copy of consultation report ect - over 5 pages||
19907|WCB request for factual writtern summary or reasoned medical opinion||
19908|Non-expedited specialist consultation report - within 5 days||
19909|WCB Standardized assessment form within 15 working days||
19910|WCB Standardized assessment form within 15 working days||
19911|WCB initial expedited comprehensivbe consultation from Internal Medicine, Neurology, Neurosurgery, Ortho, Physical Med, Gen Surgery, Plastic Surgery||
19912|WCB repeat expedited comprehensive consultation from Int Med. Neurology, Neurosurgery, Ortho, Physical Med, Gen Surgery, Plastic Surgery||
19913|WCB initial expedited comprehensive consultation from Psychiatrist||
19950|Return to work consultation||
19951|WCB - unreported claim by employer and worker||
19952|WCB - rejected claims found to be responsibility of WCB||
19953|WCB request for existing report or chart notes to sever non relevant personal information||
19976|Return to Work Planning Request||
20207|Telehealth subsequent office visit - Dermatology|21.89|67.10
20208|Telehealth subsequent hospital visit - Dermatology|20.87|67.10
20210|Telehealth Consultation - Dermatology|52.95|158.00
20214|Telehealth repeat or limited consultation - Dermatology|36.15|111.00
22007|Telehealth subsequent office visit - Ophthalmology|27.58|90.30
22008|Telehealth subsequent hospital visit - Ophthalmology|21.72|70.90
22010|Telehealth Consultation - Ophthalmology|71.37|236.00
22011|Telehealth repeat or limited consulttation - Ophthalmology|47.89|157.00
22023|Tension curve - diurnal|33.91|111.00
22046|Contact lens exam - posterior segment|10.99|35.90
22047|Gonioscopy|12.27|40.15
22056|Contact lenses - bandage - unilateral|78.29|255.00
22059|Contact lens - Keratoconus - unilateral|261.00|851.00
22067|Retinal nerve & neuro-ret. rim assessment|63.92|203.00
22068|Retinal nerve & neuro-ret. Rim assessment - prof fee|12.28|39.35
22069|Computerized retinal nerve & neuro-ret. rim assessment - tech fee|51.64|165.00
22070|Molteno implant|955.92|3121.00
22113|Iridotomy|115.36|378.00
22114|Trabeculoplasty|125.92|413.00
22115|Capsulotomy - YAG laser|104.39|340.00
22116|Retinal photocoagulation - left|125.92|413.00
22117|Retinal photocoagulation - right|125.92|413.00
22118|Post-laser follow-up|32.56|107.00
22121|Duct probing - GA|173.04|566.00
22125|Macular degeneration - wet (photodynamic therapy)|274.39|2468.00
22136|Biopsy - orbital tumour|288.39|940.00
22138|Orbitotomy|1153.58|3766.00
22140|Orbital exploration - posterior|922.85|3015.00
22141|Orbital decompression - (1 wall)|519.11|1695.00
22142|Orbital decompression - (2 wall)|801.68|2616.00
22143|Orbital decompression - (3 wall)|1153.58|3766.00
22165|Strabismus|749.82|2447.00
22166|Adjustable suture fee - extra|173.04|566.00
22167|Prism adaptation|135.72|443.00
22169|Post-keratoplasty suture removal|21.72|70.90
22171|Pterygium excision|412.04|1344.00
22172|Pterygium excision - complicated|494.45|1615.00
22185|Glaucoma - cycloablative procedures|304.00|992.00
22187|Glaucoma - microscopic filtering|824.07|2688.00
22191|Capsulotomy - needling/dicission|204.25|667.00
22195|Buckle material or sponge - removal|170.30|555.00
22196|Pneumatic retinopexy|380.18|1242.00
22197|Additional gas/air injection - post-op|97.78|321.00
22198|Scleral laceration - repair|962.52|3141.00
22199|Fluid/gas exchange|65.93|215.00
22200|Pan retinal endolaser: > 200 burns|203.28|663.00
22201|Scleral buckle - posterior vitrectomy|54.93|180.00
22202|Intra ocular lens removal/lensectomy|54.93|180.00
22203|Intra ocular foreign body - removal|219.75|717.00
22399|Ophthalmic A-scan - pre-op|63.11|206.00
30005|Emergency visit -  Allergy & Immunology|84.97|238.00
30006|Directive Care -  Allergy & Immunology|34.89|75.90
30007|Subsequent office visit -  Allergy & Immunology|36.45|80.30
30008|Subsequent hospital visit -  Allergy & Immunology|21.48|58.90
30010|Consultation - Allergy & Immunology|138.81|415.00
30011|Consultation - Pediatric Allergy & Immunology|158.25|501.00
30012|Consultation - repeat or limited - Allergy & Immunology|60.12|209.00
30999|Misc. (Allergy & Immunology)|764.81|
31005|Visit - Emergency - Rheumatology|87.41|171.00
31006|Directive care - Rheumatology|40.00|54.90
31007|Visit - Office - Rheumatology|44.99|58.10
31008|Visit - Hospital - Rheumatology|29.10|42.60
31010|Consultation - Rheumatology|144.34|301.00
31012|Consultation - Rheumatology - repeat or limited|72.62|152.00
31014|Prolonged visit for counselling|48.11|152.00
31106|Telehealth - directive care - Rheumatology|40.00|54.90
31107|Telehealth - subsequent office visit - Rheumatology|44.99|58.10
31108|Telehealth - subsequent hospital visit - Rheumatology|29.10|42.60
31110|Telehealth - consultation - Rheumatology|144.34|301.00
31112|Telehealth - repeat or limited consultation - Rheumatology|72.62|152.00
31999|Misc. (Rheumatology)|850.24|
32090|Intra-operative TEE imaging 1st hour||523.00
32091|Intra-operative TEE - subsequent 30 minutes or portion thereof||209.00
50506|Telehealth directive care - Pediatrics|38.23|77.30
50507|Telehealth subsequent office visit - Pediatrics|48.86|80.30
50508|Telehealth subsequent hospital visit - Pediatrics|38.64|52.20
50510|Tealehealth Consultatin - Pediatrics|158.25|309.00
50511|Tealehealth Consultatin for complex behavioural developmental or psychiatric condition in a child - Pediatrics|320.65|517.00
50512|Telehealth repeat or limited consultation - Pediatrics|76.75|156.00
50514|Telehealth prolonged visit for counseling - Pediatrics|59.36|156.00
51007|Visit - Office - Orthopaedics|30.00|78.90
51008|Visit - Hospital - Orthopaedics|18.18|52.60
51010|Consultation - Orthopaedics|85.00|225.00
